obs_avg_sessions_per_week,avg_completion_rate,genre_diversity,tenure_days,obs_recent_30d_sessions,obs_prior_30d_sessions,obs_session_trend_ratio,user_id,segment,actual_churned,churn_probability
7.233333333333333,0.5771632087803136,4,244,33,29,1.137931034482759,2937,Steady Regulars,0,0.0
6.65,0.5715270168394314,8,159,26,31,0.8387096774193549,2263,Steady Regulars,0,0.0
19.95,0.8542795444104151,4,399,85,86,0.9883720930232558,1337,Power Bingers,0,0.0
19.83333333333333,0.8425989968112684,4,713,84,86,0.9767441860465116,3805,Power Bingers,0,0.0
21.816666666666663,0.8372729789891801,5,438,97,90,1.0777777777777775,3735,Power Bingers,0,0.0
6.883333333333334,0.5605780844483959,8,509,23,36,0.6388888888888888,249,Steady Regulars,0,0.0
7.583333333333334,0.5519543220814658,6,308,37,28,1.3214285714285714,2932,Steady Regulars,0,0.0
6.533333333333333,0.5880481778471172,5,315,24,32,0.75,4697,Steady Regulars,0,0.0
7.35,0.560655074035176,4,207,34,29,1.1724137931034482,4149,Steady Regulars,0,0.0
3.616666666666666,0.2375456980161055,6,314,5,26,0.1923076923076923,3293,Churning Users,0,0.8700490453626383
19.95,0.8574948115541677,9,432,83,88,0.9431818181818182,231,Power Bingers,0,0.0
7.233333333333333,0.5677397776659379,4,488,25,37,0.6756756756756757,2034,Steady Regulars,0,0.0
7.816666666666667,0.5788545397098828,6,274,36,31,1.1612903225806452,348,Steady Regulars,0,0.0
4.2,0.2954579652789635,4,207,11,25,0.44,2899,Churning Users,0,0.7617766932121749
7.233333333333333,0.6892896501363174,5,209,35,27,1.2962962962962965,655,Steady Regulars,0,0.0
19.133333333333333,0.8510700062705643,4,416,76,88,0.8636363636363636,1368,Power Bingers,0,0.0
3.966666666666667,0.2357013530318588,3,300,5,29,0.1724137931034483,496,Churning Users,1,0.8115930252192837
6.65,0.6639245779396411,5,158,27,30,0.9,1733,Steady Regulars,0,0.0
20.183333333333334,0.8509963502967609,5,571,90,83,1.0843373493975903,2379,Power Bingers,0,0.0
2.6833333333333336,0.2995574022230453,8,285,5,18,0.2777777777777778,4,Churning Users,0,0.6114581874288456
6.65,0.6750141834326628,7,315,28,29,0.9655172413793104,4234,Steady Regulars,0,0.0
19.83333333333333,0.8500191016482638,5,414,82,88,0.9318181818181818,2157,Power Bingers,0,0.0
5.6000000000000005,0.6929338132393479,5,122,24,24,1.0,3430,Steady Regulars,0,0.0
19.6,0.8434096551250478,5,216,89,79,1.1265822784810129,4338,Power Bingers,0,0.0
7.7,0.6062176169015568,3,697,26,40,0.65,2142,Steady Regulars,0,0.0
5.366666666666667,0.7317313201978766,7,661,25,21,1.1904761904761905,117,Steady Regulars,0,0.0
3.966666666666667,0.2744243549078775,7,158,6,28,0.2142857142857142,2256,Churning Users,0,0.8313089846694153
3.733333333333333,0.2671285322138887,5,111,7,25,0.28,2733,Churning Users,0,0.7994608864522054
4.083333333333333,0.2995046478688676,7,197,7,28,0.25,3670,Churning Users,0,0.6978117470733376
2.8000000000000003,0.2569153108677728,8,465,2,22,0.0909090909090909,4099,Churning Users,0,0.7190080950946536
21.0,0.8528919217340087,5,574,85,95,0.8947368421052632,4156,Power Bingers,0,0.0
20.066666666666663,0.8499291058278886,4,535,84,88,0.9545454545454546,1836,Power Bingers,0,0.0
3.033333333333333,0.2619888826004433,3,478,6,20,0.3,586,Churning Users,1,0.7741543630785875
8.4,0.6532372301026796,6,236,38,34,1.1176470588235294,314,Steady Regulars,0,0.0
8.633333333333333,0.60383614327314,7,516,37,37,1.0,4438,Steady Regulars,0,0.0
0.0,0.0,9,11,0,0,0.0,1948,New / Cold-Start Users,0,0.0013
21.7,0.8362938691932172,7,492,90,96,0.9375,4200,Power Bingers,0,0.0
7.466666666666667,0.6376613110587281,7,488,36,28,1.2857142857142858,2020,Steady Regulars,0,0.0
3.15,0.2896199714084381,5,437,4,23,0.1739130434782608,3431,Churning Users,1,0.8764760615825115
5.016666666666667,0.7260306131272725,5,203,20,23,0.8695652173913043,3624,Steady Regulars,0,0.0
6.65,0.6888088337546611,7,322,27,30,0.9,1204,Steady Regulars,0,0.0
4.783333333333333,0.2895902365724132,3,461,9,32,0.28125,4326,Churning Users,0,0.8741622084311903
7.116666666666667,0.5794613621108594,7,554,24,37,0.6486486486486487,10,Steady Regulars,0,0.0
7.233333333333333,0.5912830808538913,7,108,28,34,0.8235294117647058,1119,Steady Regulars,0,0.0
9.1,0.6192947915318319,7,602,35,43,0.813953488372093,2832,Steady Regulars,0,0.0
5.483333333333333,0.6836553505967119,5,653,27,20,1.35,2618,Steady Regulars,0,0.0
6.183333333333334,0.7190986265915854,9,424,27,26,1.0384615384615383,1534,Steady Regulars,0,0.0
18.55,0.8568863996836146,6,653,83,76,1.0921052631578947,759,Power Bingers,0,0.0
6.533333333333333,0.706207658167921,8,177,25,31,0.8064516129032258,749,Steady Regulars,0,0.0
6.533333333333333,0.6185778742653166,7,519,29,27,1.0740740740740742,2626,Steady Regulars,0,0.0
6.65,0.5854185561284071,5,168,28,29,0.9655172413793104,4301,Steady Regulars,0,0.0
6.65,0.6067328615567433,6,682,25,32,0.78125,3897,Steady Regulars,0,0.0
17.733333333333334,0.845299893491873,4,605,73,79,0.9240506329113924,1434,Power Bingers,0,0.0
3.85,0.2948684124485364,5,185,7,26,0.2692307692307692,4339,Churning Users,0,0.8594395863803795
5.483333333333333,0.6753713801240967,4,212,16,31,0.5161290322580645,3460,Steady Regulars,0,0.003979289940828402
6.883333333333334,0.6300247283948035,7,620,32,27,1.1851851851851851,4741,Steady Regulars,0,0.0
4.083333333333333,0.3088267650301453,4,491,3,32,0.09375,4077,Churning Users,0,0.7328638862258119
7.466666666666667,0.5905231064734808,5,597,32,32,1.0,4160,Steady Regulars,0,0.0
21.7,0.8419540988405845,6,394,96,90,1.0666666666666669,4745,Power Bingers,0,0.0
19.016666666666666,0.8460609642456246,9,246,79,84,0.9404761904761904,4746,Power Bingers,0,0.0
3.616666666666666,0.2744618773716777,4,246,5,26,0.1923076923076923,1771,Churning Users,0,0.8842021803180315
22.866666666666667,0.859553948772424,5,303,92,104,0.8846153846153846,3372,Power Bingers,0,0.0
6.183333333333334,0.6079305883588608,7,115,29,24,1.2083333333333333,709,Steady Regulars,0,0.0
8.75,0.5944231896012441,4,653,35,40,0.875,3490,Steady Regulars,0,0.0
20.65,0.8299178469834187,9,280,85,92,0.9239130434782608,525,Power Bingers,0,0.0
6.3,0.3089300821612721,3,218,15,39,0.3846153846153846,2710,Churning Users,0,0.2512062310229208
5.016666666666667,0.6895699802105945,5,382,23,20,1.15,4886,Steady Regulars,0,0.0
21.816666666666663,0.8568538243870982,4,666,95,92,1.0326086956521738,1133,Power Bingers,0,0.0
5.6000000000000005,0.6788769986573288,6,338,18,30,0.6,1134,Steady Regulars,0,0.0
7.816666666666667,0.6028912970017903,8,191,35,32,1.09375,2073,Steady Regulars,0,0.0
20.183333333333334,0.8489111554756981,8,705,93,80,1.1625,3955,Power Bingers,0,0.0
5.016666666666667,0.7100532026284616,5,247,21,22,0.9545454545454546,4519,Steady Regulars,0,0.0
3.2666666666666666,0.294127564181184,4,299,5,23,0.217391304347826,4453,Churning Users,0,0.8788885700759833
3.15,0.3040812035439588,6,337,5,22,0.2272727272727272,2796,Churning Users,0,0.8226415228592883
6.066666666666666,0.7215851991348987,5,648,26,26,1.0,2495,Steady Regulars,0,0.0
3.733333333333333,0.2603605416567986,4,354,9,23,0.391304347826087,4254,Churning Users,0,0.8913743424219828
9.1,0.6147997189119534,8,161,38,40,0.95,2090,Steady Regulars,0,0.0
7.583333333333334,0.5890071622746715,8,123,38,27,1.4074074074074074,3020,Steady Regulars,0,0.0
4.9,0.6764122773257119,4,222,24,18,1.3333333333333333,549,Steady Regulars,0,0.0
7.583333333333334,0.5921057957019701,6,718,31,34,0.9117647058823528,1657,Steady Regulars,0,0.0
5.25,0.3232107412128763,5,449,5,40,0.125,114,Churning Users,1,0.585709695751869
7.116666666666667,0.6239411951780579,7,326,29,32,0.90625,1177,Steady Regulars,0,0.0
21.46666666666667,0.8504594608447524,7,181,96,88,1.0909090909090908,1743,Power Bingers,0,0.0
8.983333333333334,0.5663506050892972,5,230,36,41,0.8780487804878049,2121,Steady Regulars,0,0.0
6.416666666666667,0.6247932199948799,6,703,35,20,1.75,2285,Steady Regulars,0,0.0
7.816666666666667,0.6095222011212056,3,380,31,36,0.8611111111111112,901,Steady Regulars,0,0.0
22.75,0.8424928956442043,6,277,93,102,0.9117647058823528,3398,Power Bingers,0,0.0
20.53333333333333,0.8357163235066981,5,634,86,90,0.9555555555555556,2160,Power Bingers,0,0.0
0.0,0.0,14,9,0,0,0.0,3092,New / Cold-Start Users,0,0.0
8.283333333333333,0.6205316933029215,5,459,30,41,0.7317073170731707,2959,Steady Regulars,0,0.0
4.083333333333333,0.3683112138910836,8,417,8,27,0.2962962962962963,1307,Churning Users,0,0.562241672089225
9.1,0.6430118664155428,8,334,37,41,0.902439024390244,3081,Steady Regulars,0,0.0
6.883333333333334,0.5843040835900505,8,129,31,28,1.1071428571428572,2747,Steady Regulars,0,0.0
8.4,0.7144825020415083,8,551,38,34,1.1176470588235294,3639,Steady Regulars,0,0.0
0.0,0.0,8,10,0,0,0.0,1391,New / Cold-Start Users,0,0.0
4.55,0.7449066149189328,6,108,16,23,0.6956521739130435,4360,Steady Regulars,0,0.0
6.183333333333334,0.5739162047006355,7,429,23,30,0.7666666666666667,3608,Steady Regulars,0,0.0
6.066666666666666,0.6432105597713286,6,401,26,26,1.0,371,Steady Regulars,0,0.0
7.35,0.631555274584024,8,409,26,37,0.7027027027027027,1921,Steady Regulars,0,0.0
8.283333333333333,0.634340668690261,5,139,33,38,0.868421052631579,3803,Steady Regulars,0,0.0
16.683333333333334,0.8438877486411401,6,502,72,71,1.0140845070422535,2539,Power Bingers,0,0.0
5.016666666666667,0.5862646432116432,3,507,21,22,0.9545454545454546,1406,Steady Regulars,0,0.0
4.433333333333334,0.2855580364793171,6,319,5,33,0.1515151515151515,4016,Churning Users,0,0.8511103087958906
3.966666666666667,0.2652701142689873,5,203,7,27,0.2592592592592592,4490,Churning Users,0,0.8719394370088874
3.733333333333333,0.3125394388535748,7,432,5,27,0.1851851851851851,411,Churning Users,0,0.8015114284444383
3.966666666666667,0.2999742689182469,6,362,12,22,0.5454545454545454,4310,Churning Users,0,0.08496145132432725
22.166666666666668,0.8718840991041935,5,397,94,96,0.9791666666666666,899,Power Bingers,0,0.0
6.766666666666667,0.5617566568056342,8,416,27,31,0.8709677419354839,4029,Steady Regulars,0,0.0
3.5,0.3206427415374792,8,132,9,21,0.4285714285714285,3906,Churning Users,0,0.7900901099214039
6.416666666666667,0.7299090760343414,8,266,27,28,0.9642857142857144,4379,Steady Regulars,0,0.0
5.25,0.3276104901833138,7,450,8,37,0.2162162162162162,4015,Churning Users,0,0.851347013682459
6.883333333333334,0.5808279534294372,3,130,31,28,1.1071428571428572,3050,Steady Regulars,0,0.0
19.133333333333333,0.8592862518615174,4,320,84,80,1.05,2870,Power Bingers,0,0.0
4.55,0.266803389123501,5,104,4,35,0.1142857142857142,3983,Churning Users,0,0.7127421052118572
6.183333333333334,0.6787141754204776,6,278,24,29,0.8275862068965517,4245,Steady Regulars,0,0.0
9.333333333333334,0.584671792899881,8,685,39,41,0.951219512195122,3190,Steady Regulars,0,0.0
6.3,0.6908118826285632,5,99,26,28,0.9285714285714286,201,Steady Regulars,0,0.0
21.116666666666667,0.8481843351126058,9,374,98,83,1.180722891566265,1376,Power Bingers,0,0.0
5.133333333333334,0.2709100283131082,7,449,11,33,0.3333333333333333,4768,Churning Users,1,0.8260026638822571
8.75,0.6073887697631789,5,554,36,39,0.9230769230769232,332,Steady Regulars,0,0.0
5.716666666666667,0.5937730304688172,4,455,21,28,0.75,1755,Steady Regulars,0,0.0
3.5,0.307423706258727,4,353,6,24,0.25,1417,Churning Users,0,0.7552231866015969
7.0,0.593527421900355,5,186,14,46,0.3043478260869565,1540,Steady Regulars,0,0.05832125452895192
19.25,0.8509903162373823,6,541,82,83,0.9879518072289156,4494,Power Bingers,0,0.0
3.733333333333333,0.3214353626938453,3,377,1,31,0.032258064516129,2496,Churning Users,0,0.6220821325628247
5.833333333333334,0.6883136230604557,8,194,25,25,1.0,1711,Steady Regulars,0,0.0
18.2,0.8474582510582397,8,630,87,69,1.2608695652173914,4467,Power Bingers,0,0.0
5.25,0.630638979793867,8,191,21,24,0.875,1611,Steady Regulars,0,0.0
8.983333333333334,0.602006591712797,3,277,43,34,1.2647058823529411,3361,Steady Regulars,0,0.0
0.0,0.0,11,13,0,0,0.0,1758,New / Cold-Start Users,0,0.0
5.133333333333334,0.7001497322439424,4,332,19,25,0.76,2149,Steady Regulars,0,0.0
0.0,0.0,13,8,0,0,0.0,2904,New / Cold-Start Users,0,0.0
8.633333333333333,0.5860514834351469,8,655,38,36,1.0555555555555556,4495,Steady Regulars,0,0.0
21.583333333333336,0.8373854668137486,9,211,97,88,1.1022727272727273,2605,Power Bingers,0,0.0
8.166666666666666,0.5999705938984061,6,535,39,31,1.2580645161290325,487,Steady Regulars,0,0.0
2.8000000000000003,0.2279972609972594,5,149,4,20,0.2,2862,Churning Users,0,0.8132300967217901
4.2,0.2730595160294867,7,229,8,28,0.2857142857142857,1438,Churning Users,1,0.8764198412384543
19.25,0.8399795416616228,8,257,79,86,0.9186046511627908,3126,Power Bingers,0,0.0
5.366666666666667,0.6662142900759667,4,558,20,26,0.7692307692307693,2132,Steady Regulars,0,0.0
8.05,0.6161395041203594,5,422,32,37,0.8648648648648649,3526,Steady Regulars,0,0.0
5.016666666666667,0.3047112860951494,3,110,11,32,0.34375,17,Churning Users,0,0.7108182932666218
6.766666666666667,0.6899053285778485,5,321,27,31,0.8709677419354839,2337,Steady Regulars,0,0.0
5.833333333333334,0.2937697654534038,8,387,14,36,0.3888888888888889,2481,Churning Users,0,0.4965656490798633
7.0,0.7026859280108784,8,422,30,30,1.0,4241,Steady Regulars,0,0.0
3.733333333333333,0.3850902434811397,7,242,6,26,0.2307692307692307,2928,Churning Users,0,0.14574408580901857
4.783333333333333,0.7131911719261277,8,649,16,25,0.64,1279,Steady Regulars,0,0.0
19.83333333333333,0.8449942152325743,9,574,82,88,0.9318181818181818,1251,Power Bingers,0,0.0
6.65,0.6178906878142815,5,254,21,36,0.5833333333333334,4461,Steady Regulars,0,0.0
6.65,0.5908033833184152,7,273,32,25,1.28,3700,Steady Regulars,0,0.0
20.883333333333333,0.855808384273967,8,547,84,95,0.8842105263157894,1598,Power Bingers,0,0.0
4.316666666666666,0.2670777377786589,8,138,7,30,0.2333333333333333,2111,Churning Users,0,0.8262777324269099
6.3,0.7071264233188018,4,728,23,31,0.7419354838709677,1640,Steady Regulars,0,0.0
7.816666666666667,0.6083567897840612,5,118,33,34,0.9705882352941176,2734,Steady Regulars,0,0.0
20.65,0.8494342227888315,9,690,94,83,1.1325301204819278,3929,Power Bingers,0,0.0
7.466666666666667,0.5800115342726049,8,688,28,36,0.7777777777777778,3062,Steady Regulars,0,0.0
22.98333333333333,0.8583868619105607,8,297,111,86,1.2906976744186047,1762,Power Bingers,0,0.0
6.533333333333333,0.6258223951128156,7,375,26,30,0.8666666666666667,4506,Steady Regulars,0,0.0
7.583333333333334,0.5768267781055971,4,438,33,32,1.03125,1984,Steady Regulars,0,0.0
8.166666666666666,0.6171424344435601,3,625,41,29,1.4137931034482758,3570,Steady Regulars,0,0.0
7.0,0.609420030418535,5,688,34,26,1.3076923076923077,4230,Steady Regulars,0,0.0
18.55,0.8414676418033562,7,560,77,82,0.9390243902439024,589,Power Bingers,0,0.0
7.233333333333333,0.5841235158586896,8,492,23,39,0.5897435897435898,4822,Steady Regulars,0,0.0
6.066666666666666,0.6810197699388121,8,519,24,28,0.8571428571428571,1884,Steady Regulars,0,0.0
18.316666666666663,0.8514576933711372,7,585,67,90,0.7444444444444445,869,Power Bingers,0,0.0
6.3,0.7032976043200638,6,569,23,31,0.7419354838709677,1973,Steady Regulars,0,0.0
4.666666666666667,0.3563332051072737,8,455,7,33,0.2121212121212121,2545,Churning Users,0,0.6934348693943722
8.166666666666666,0.5719297639914654,8,407,30,40,0.75,3547,Steady Regulars,0,0.0
6.3,0.6856280801769808,4,406,29,25,1.16,2089,Steady Regulars,0,0.0
17.383333333333333,0.852485412226687,6,551,77,72,1.0694444444444444,2317,Power Bingers,0,0.0
17.5,0.865674947815933,8,317,74,76,0.9736842105263158,1196,Power Bingers,0,0.0
5.833333333333334,0.6897282875969002,7,130,25,25,1.0,4274,Steady Regulars,0,0.0
8.05,0.5953588719534869,8,333,27,42,0.6428571428571429,2867,Steady Regulars,0,0.0
0.0,0.0,14,26,0,0,0.0,4109,New / Cold-Start Users,0,0.0
5.716666666666667,0.716156515673029,6,409,30,19,1.5789473684210529,1909,Steady Regulars,0,0.0
6.183333333333334,0.6881214966137128,5,709,26,27,0.9629629629629628,563,Steady Regulars,0,0.0
0.0,0.0,9,15,0,0,0.0,810,New / Cold-Start Users,0,0.0013
7.116666666666667,0.5890023256241633,7,197,26,35,0.7428571428571429,1600,Steady Regulars,0,0.0
3.3833333333333333,0.3605864952612104,4,199,3,26,0.1153846153846153,3635,Churning Users,0,0.6333569490056024
3.3833333333333333,0.3587096088208553,7,206,2,27,0.074074074074074,2032,Churning Users,1,0.6105136129077864
0.0,0.0,12,19,0,0,0.0,4105,New / Cold-Start Users,0,0.0
7.233333333333333,0.5556030917148245,7,252,32,30,1.0666666666666669,547,Steady Regulars,0,0.0
6.416666666666667,0.6655155739574502,9,266,30,25,1.2,2318,Steady Regulars,0,0.0
5.25,0.6191453021418514,7,667,18,27,0.6666666666666666,3424,Steady Regulars,0,0.0
6.183333333333334,0.6230961420620927,6,328,22,31,0.7096774193548387,4049,Steady Regulars,0,0.0
5.833333333333334,0.713009065343887,5,715,28,22,1.2727272727272727,3738,Steady Regulars,0,0.0
5.366666666666667,0.6976634126709319,6,585,27,19,1.4210526315789471,667,Steady Regulars,0,0.0
6.65,0.6195317263092264,3,668,27,30,0.9,2603,Steady Regulars,0,0.0
6.65,0.6968428717903673,4,302,30,27,1.1111111111111112,198,Steady Regulars,0,0.0
0.0,0.0,15,28,0,0,0.0,3732,New / Cold-Start Users,0,0.0
8.4,0.5973755198536652,8,528,33,39,0.8461538461538461,378,Steady Regulars,0,0.0
3.616666666666666,0.2482813363110841,5,334,2,29,0.0689655172413793,3165,Churning Users,0,0.47081509086027185
8.983333333333334,0.5661916413028132,4,297,40,37,1.0810810810810811,3098,Steady Regulars,0,0.0
3.85,0.3207387491143957,3,383,7,26,0.2692307692307692,3106,Churning Users,0,0.8147706320293497
4.433333333333334,0.315147464538123,4,347,7,31,0.2258064516129032,1901,Churning Users,0,0.8352292415775991
21.0,0.8595529710896452,9,473,85,95,0.8947368421052632,1645,Power Bingers,0,0.0
20.416666666666668,0.8545504407910214,4,552,83,92,0.9021739130434784,511,Power Bingers,0,0.0
4.083333333333333,0.3292921452187464,6,474,6,29,0.2068965517241379,770,Churning Users,1,0.7067884781580083
3.966666666666667,0.2927321619087797,4,121,9,25,0.36,3259,Churning Users,0,0.8151788829037833
8.05,0.5702319717413402,3,481,25,44,0.5681818181818182,3489,Steady Regulars,0,0.0
3.85,0.2823821875844242,6,186,8,25,0.32,4435,Churning Users,0,0.856087643043941
17.266666666666666,0.8541879226762847,9,235,83,65,1.2769230769230768,4012,Power Bingers,0,0.0
3.15,0.2431621333734431,8,354,8,19,0.4210526315789473,3409,Churning Users,0,0.8463636277273611
5.6000000000000005,0.3496556427328869,5,383,10,38,0.2631578947368421,3447,Churning Users,0,0.5618630236661274
19.95,0.8585422050505606,8,525,83,88,0.9431818181818182,1669,Power Bingers,0,0.0
8.4,0.5954359299193563,3,585,33,39,0.8461538461538461,1138,Steady Regulars,0,0.0
4.316666666666666,0.2680542403306988,5,266,9,28,0.3214285714285714,969,Churning Users,0,0.871970517443971
19.71666666666667,0.8504667328929709,4,622,88,81,1.0864197530864197,4514,Power Bingers,0,0.0
5.016666666666667,0.3690490258776068,8,404,9,34,0.2647058823529412,4005,Churning Users,0,0.24683608147653147
4.316666666666666,0.2667821455582826,8,327,5,32,0.15625,1938,Churning Users,0,0.8221266757376502
7.35,0.6162062208559982,7,435,28,35,0.8,1028,Steady Regulars,0,0.0
20.3,0.8466324744245605,5,671,81,93,0.8709677419354839,404,Power Bingers,0,0.0
8.4,0.6172753675150864,3,458,36,36,1.0,1102,Steady Regulars,0,0.0
5.016666666666667,0.6955094579880572,4,112,26,17,1.5294117647058822,1541,Steady Regulars,0,0.0
4.783333333333333,0.3332987728813801,7,262,7,34,0.2058823529411764,448,Churning Users,1,0.8359533004069875
5.016666666666667,0.2632924322919744,3,144,8,35,0.2285714285714285,3078,Churning Users,0,0.8610850410353781
18.433333333333334,0.8595556369037897,9,332,72,86,0.8372093023255814,4859,Power Bingers,0,0.0
4.316666666666666,0.2968875033390251,5,212,8,29,0.2758620689655172,3796,Churning Users,0,0.8738072846277616
5.6000000000000005,0.704325014107844,4,665,18,30,0.6,1935,Steady Regulars,0,0.0
5.95,0.6198077425389521,6,544,25,26,0.9615384615384616,2767,Steady Regulars,0,0.0
8.283333333333333,0.5823556017286124,4,165,33,38,0.868421052631579,3077,Steady Regulars,0,0.0
8.516666666666667,0.6019395505689356,4,249,36,37,0.972972972972973,1208,Steady Regulars,0,0.0
7.466666666666667,0.5844559207447804,7,97,31,33,0.9393939393939394,4383,Steady Regulars,0,0.0
6.416666666666667,0.6152454823261829,7,313,31,24,1.2916666666666667,3925,Steady Regulars,0,0.0
8.283333333333333,0.6050313332458429,7,660,38,33,1.1515151515151516,4809,Steady Regulars,0,0.0
7.933333333333334,0.5895699631146626,4,139,37,31,1.1935483870967742,3683,Steady Regulars,0,0.0
6.3,0.7075889456562607,7,483,30,24,1.25,876,Steady Regulars,0,0.0
0.0,0.0,8,14,0,0,0.0,3875,New / Cold-Start Users,0,0.0
6.3,0.5753241675435958,3,129,25,29,0.8620689655172413,2586,Steady Regulars,0,0.0
5.483333333333333,0.6937418549792165,4,153,26,21,1.238095238095238,4163,Steady Regulars,0,0.0
20.65,0.8566657844514362,6,215,85,92,0.9239130434782608,1428,Power Bingers,0,0.0
8.516666666666667,0.601829603799542,6,511,31,42,0.7380952380952381,2177,Steady Regulars,0,0.0
6.183333333333334,0.7097879446514328,4,725,31,22,1.4090909090909092,4864,Steady Regulars,0,0.0
19.95,0.8517179056656041,4,304,76,95,0.8,3096,Power Bingers,0,0.0
5.366666666666667,0.630020602600547,8,415,25,21,1.1904761904761905,3870,Steady Regulars,0,0.0
18.78333333333333,0.8436883471299559,8,728,79,82,0.9634146341463414,4336,Power Bingers,0,0.0
7.233333333333333,0.5729697994157449,7,555,34,28,1.2142857142857142,3905,Steady Regulars,0,0.0
0.0,0.0,15,24,0,0,0.0,3205,New / Cold-Start Users,0,0.0
19.133333333333333,0.8505020986852758,5,194,79,85,0.9294117647058824,3128,Power Bingers,0,0.0
3.2666666666666666,0.284871039707884,7,255,3,25,0.12,2446,Churning Users,1,0.8447656633543926
18.08333333333333,0.8620014432700884,8,387,95,60,1.5833333333333333,671,Power Bingers,0,0.0
5.483333333333333,0.7274256341376445,4,548,17,30,0.5666666666666667,3477,Steady Regulars,0,0.0
4.2,0.3259054896523725,8,94,8,28,0.2857142857142857,3345,Churning Users,0,0.5527281801395149
4.783333333333333,0.7101834595861034,9,491,18,23,0.782608695652174,3659,Steady Regulars,0,0.0
6.533333333333333,0.5974613623893044,5,331,30,26,1.1538461538461535,2278,Steady Regulars,0,0.0
5.133333333333334,0.2911829730884115,7,201,11,33,0.3333333333333333,122,Churning Users,0,0.8365234594179825
5.716666666666667,0.6841141489825291,9,672,18,31,0.5806451612903226,1563,Steady Regulars,0,0.0
4.55,0.7145568618585083,9,399,17,22,0.7727272727272727,1723,Steady Regulars,0,0.0
3.966666666666667,0.3381090923353351,5,364,6,28,0.2142857142857142,2048,Churning Users,0,0.7144943129524408
19.366666666666667,0.8616739951624252,7,353,79,87,0.9080459770114944,943,Power Bingers,0,0.0
0.0,0.0,8,15,0,0,0.0,585,New / Cold-Start Users,0,0.0
5.95,0.6898811809122066,6,95,22,29,0.7586206896551724,4402,Steady Regulars,0,0.0
5.25,0.6662388740576038,8,174,24,21,1.1428571428571428,4824,Steady Regulars,0,0.0
5.25,0.6164328974942664,6,607,26,19,1.368421052631579,2363,Steady Regulars,0,0.0
9.8,0.604207650845008,6,362,43,41,1.048780487804878,1477,Steady Regulars,0,0.0
5.016666666666667,0.6869948238547274,6,376,28,15,1.8666666666666667,3028,Steady Regulars,0,0.0
5.95,0.6885822169886552,7,672,28,23,1.2173913043478262,3223,Steady Regulars,0,0.0
6.3,0.6318301076157005,8,671,26,28,0.9285714285714286,134,Steady Regulars,0,0.0
3.2666666666666666,0.2735814428219399,4,306,3,25,0.12,2457,Churning Users,0,0.847095831387429
7.7,0.6002859707570796,6,219,26,40,0.65,533,Steady Regulars,0,0.0
20.65,0.8571865534745369,4,277,99,78,1.2692307692307692,764,Power Bingers,0,0.0
5.366666666666667,0.6893413362334846,8,337,23,23,1.0,2361,Steady Regulars,0,0.0
0.0,0.0,10,14,0,0,0.0,3132,New / Cold-Start Users,0,0.0
7.35,0.6074035947110931,8,347,29,34,0.8529411764705882,3034,Steady Regulars,0,0.0
22.28333333333333,0.8524250364081973,8,532,95,96,0.9895833333333334,3208,Power Bingers,0,0.0
7.583333333333334,0.6447238431309329,4,578,31,34,0.9117647058823528,3471,Steady Regulars,0,0.0
8.4,0.602069259232078,5,291,30,42,0.7142857142857143,497,Steady Regulars,0,0.0
22.4,0.847362669499863,8,353,102,90,1.1333333333333333,2233,Power Bingers,0,0.0
8.05,0.5832360915316944,3,181,32,37,0.8648648648648649,2861,Steady Regulars,0,0.0
3.85,0.2546788748697877,8,474,4,29,0.1379310344827586,2248,Churning Users,0,0.7688808177210033
8.4,0.6141834303164833,7,459,38,34,1.1176470588235294,3196,Steady Regulars,0,0.0
6.883333333333334,0.6440298930953714,3,251,24,35,0.6857142857142857,2655,Steady Regulars,0,0.0
4.316666666666666,0.2702025679768897,8,416,8,29,0.2758620689655172,3037,Churning Users,1,0.8520363309459127
18.433333333333334,0.8666438255866166,8,697,83,75,1.106666666666667,778,Power Bingers,0,0.0
3.2666666666666666,0.319107709282007,6,388,7,21,0.3333333333333333,2029,Churning Users,1,0.846738771017156
0.0,0.0,8,24,0,0,0.0,2907,New / Cold-Start Users,0,0.0
4.9,0.7299952997176105,8,234,22,20,1.1,817,Steady Regulars,0,0.0
4.55,0.3107895584092,4,437,6,33,0.1818181818181818,2966,Churning Users,0,0.8224355695312799
4.9,0.7391897479825688,6,454,27,15,1.8,1374,Steady Regulars,0,0.0
18.55,0.8396423054013735,9,604,74,85,0.8705882352941177,4019,Power Bingers,0,0.0
21.46666666666667,0.8550455037598715,5,433,89,95,0.936842105263158,1393,Power Bingers,0,0.0
7.7,0.6056148297227167,4,333,31,35,0.8857142857142857,2852,Steady Regulars,0,0.0
4.2,0.2942143898934712,7,164,7,29,0.2413793103448276,4950,Churning Users,0,0.8400585501844623
3.616666666666666,0.3063323899804865,4,223,7,24,0.2916666666666667,1905,Churning Users,0,0.827309630642902
4.2,0.299611178195296,7,149,3,33,0.0909090909090909,3348,Churning Users,1,0.6985071311400367
21.0,0.8527474146485156,9,651,90,90,1.0,1926,Power Bingers,0,0.0
8.866666666666667,0.6058599261732887,7,551,38,38,1.0,2713,Steady Regulars,0,0.0
5.133333333333334,0.7236023458780907,4,114,25,19,1.3157894736842106,3571,Steady Regulars,0,0.0
8.516666666666667,0.6395494269079445,3,683,38,35,1.0857142857142856,1831,Steady Regulars,0,0.0
